player_id,year,player_name,position_combine,School,height,weight,forty_yard,vertical_leap,bench_press,broad_jump,three_cone,shuttle_run,nfl_team,position_nfl,position_nfl_standard,draft_round,draft_pick
2000Ben Kell,2000,Ben Kelly,CB,Colorado,5 ft 9 in,183.0,4.53,36.0,17.0,116.0,6.63,3.95,MIA,DB,DB,3.0,84.0
2000KenoKenn,2000,Kenoy Kennedy,S,Arkansas,6 ft 1 in,221.0,4.71,33.5,8.0,113.0,7.08,4.38,DEN,DB,DB,2.0,45.0
2000AndrKlin,2000,Andrew Kline,OG,San Diego State,6 ft 2 in,305.0,5.43,28.0,26.0,103.0,7.54,4.6,STL,G,G,7.0,220.0
2000LeifLars,2000,Leif Larsen,DT,Texas-El Paso,6 ft 4 in,300.0,5.08,30.0,45.0,110.0,7.46,4.37,BUF,DT,DT,6.0,194.0
2000DustLyma,2000,Dustin Lyman,ILB,Wake Forest,6 ft 4 in,259.0,4.7,35.0,22.0,118.0,6.86,4.06,CHI,TE,TE,3.0,87.0
2000AnthMalb,2000,Anthony Malbrough,CB,Texas Tech,5 ft 9 in,184.0,4.44,35.5,20.0,117.0,6.73,4.0,CLE,DB,DB,5.0,130.0
2000DamiMcIn,2000,Damion McIntosh,OT,Kansas State,6 ft 4 in,328.0,5.31,26.0,23.0,97.0,7.72,4.71,SDG,T,T,3.0,83.0
2000AlviMcKi,2000,Alvin McKinley,DT,Mississippi State,6 ft 4 in,289.0,5.09,27.5,22.0,102.0,7.73,4.61,CAR,DE,DE,4.0,120.0
2000BradMees,2000,Brad Meester,C,New Mexico,6 ft 3 in,298.0,5.12,34.0,25.0,110.0,7.46,4.43,JAX,C,C,2.0,60.0
2000Rob Meie,2000,Rob Meier,DE,Washington State,6 ft 5 in,284.0,4.99,30.5,27.0,113.0,7.49,4.52,JAX,DE,DE,7.0,241.0
2000RichMerc,2000,Richard Mercier,OG,Miami (FL),6 ft 3 in,295.0,5.39,26.0,18.0,97.0,7.84,4.78,BAL,G,G,5.0,148.0
2000Rob Morr,2000,Rob Morris,ILB,BYU,6 ft 2 in,250.0,4.77,33.0,18.0,113.0,6.93,4.17,IND,LB,LB,1.0,28.0
2000SammMorr,2000,Sammy Morris,FB,Texas Tech,6 ft 0 in,221.0,4.65,37.5,23.0,117.0,7.05,4.21,BUF,RB,RB,5.0,156.0
2000KaulNoa,2000,Kaulana Noa,OT,Hawaii,6 ft 4 in,317.0,5.34,25.5,27.0,98.0,7.82,4.74,STL,T,T,4.0,104.0
2000ErikOlso,2000,Erik Olson,S,Colorado State,6 ft 1 in,208.0,4.63,35.0,17.0,115.0,6.81,4.21,JAX,DB,DB,7.0,236.0
2000DaShPolk,2000,DaShon Polk,OLB,Arizona,6 ft 2 in,233.0,4.75,32.0,18.0,111.0,7.43,4.45,BUF,LB,LB,7.0,251.0
2000HankPote,2000,Hank Poteat,CB,Pittsburgh,5 ft 10 in,197.0,4.57,37.0,16.0,126.0,6.66,4.0,PIT,DB,DB,3.0,77.0
2000TravPren,2000,Travis Prentice,RB,Miami (OH),6 ft 0 in,225.0,4.5,37.0,23.0,115.0,6.92,4.4,CLE,RB,RB,3.0,63.0
2000GregRand,2000,Greg Randall,OT,Michigan State,6 ft 6 in,333.0,5.59,26.0,22.0,95.0,8.15,5.13,NWE,T,T,4.0,127.0
2000QuinRees,2000,Quinton Reese,DE,Auburn,6 ft 4 in,283.0,5.13,30.0,18.0,101.0,7.91,4.68,DET,DE,DE,6.0,181.0
2000TutaReye,2000,Tutan Reyes,OT,Mississippi,6 ft 3 in,299.0,5.37,26.5,20.0,99.0,7.49,4.88,NOR,G,G,5.0,131.0
2000FredRobb,2000,Fred Robbins,DT,Wake Forest,6 ft 4 in,312.0,5.09,29.5,25.0,94.0,7.72,4.72,MIN,DT,DT,2.0,55.0
2000TonyScot,2000,Tony Scott,CB,North Carolina State,5 ft 10 in,193.0,4.5,34.0,11.0,116.0,7.45,4.24,NYJ,DB,DB,6.0,179.0
2000RichSeal,2000,Richard Seals,DT,Utah,6 ft 2 in,316.0,5.13,28.5,24.0,102.0,7.78,4.6,NYJ,DT,DT,7.0,218.0
2000Wes Shiv,2000,Wes Shivers,OT,Mississippi State,6 ft 5 in,318.0,5.65,22.5,18.0,98.0,8.48,4.81,TEN,T,T,7.0,237.0
2000MarkSimo,2000,Mark Simoneau,OLB,Kansas State,6 ft 0 in,237.0,4.6,36.0,24.0,117.0,7.08,4.09,ATL,LB,LB,3.0,67.0
2000PeteSirm,2000,Peter Sirmon,ILB,Oregon,6 ft 2 in,246.0,4.84,34.5,20.0,115.0,7.21,4.27,TEN,LB,LB,4.0,128.0
2000T.J.Slau,2000,T.J. Slaughter,ILB,Southern Miss,6 ft 0 in,247.0,4.87,30.0,24.0,112.0,7.08,4.26,JAX,LB,LB,3.0,92.0
2000MarvSmit,2000,Marvel Smith,OT,Arizona State,6 ft 5 in,320.0,5.37,27.5,24.0,100.0,7.87,4.83,PIT,T,T,2.0,38.0
2000TerrSmit,2000,Terrelle Smith,FB,Arizona State,6 ft 0 in,249.0,5.0,32.5,19.0,109.0,8.38,4.85,NOR,FB,FB,4.0,96.0
2000DaveStac,2000,Dave Stachelski,TE,Boise State,6 ft 3 in,250.0,4.78,38.0,24.0,115.0,6.84,4.14,NWE,TE,TE,5.0,141.0
2000ShyrStit,2000,Shyrone Stith,RB,Virginia Tech,5 ft 7 in,204.0,4.6,35.0,13.0,111.0,7.14,4.14,JAX,RB,RB,7.0,243.0
2000MarkTaus,2000,Mark Tauscher,OG,Wisconsin,6 ft 3 in,318.0,5.37,27.0,22.0,90.0,7.91,4.84,GNB,T,T,7.0,224.0
2000MichThom,2000,Michael Thompson,OT,Tennessee State,6 ft 4 in,305.0,5.28,26.0,16.0,104.0,7.99,4.73,ATL,T,T,4.0,100.0
2000TravTill,2000,Travares Tillman,S,Georgia Tech,6 ft 1 in,194.0,4.6,37.5,15.0,123.0,6.95,4.29,BUF,DB,DB,2.0,58.0
2000Mao Tosi,2000,Mao Tosi,DT,Idaho,6 ft 5 in,310.0,5.26,28.5,19.0,99.0,7.72,4.6,ARI,DT,DT,5.0,136.0
2000JeffUlbr,2000,Jeff Ulbrich,ILB,Hawaii,6 ft 0 in,249.0,4.65,32.0,24.0,109.0,7.23,4.3,SFO,LB,LB,3.0,86.0
2000BriaUrla,2000,Brian Urlacher,OLB,New Mexico,6 ft 4 in,258.0,4.59,34.0,27.0,122.0,6.94,4.18,CHI,LB,LB,1.0,9.0
2000DarrVaug,2000,Darrick Vaughn,CB,Texas State,5 ft 11 in,196.0,4.53,36.5,14.0,121.0,7.09,4.16,ATL,DB,DB,7.0,211.0
2000ToddWade,2000,Todd Wade,OT,Mississippi,6 ft 8 in,326.0,5.22,27.5,29.0,101.0,7.68,4.68,MIA,T,T,2.0,53.0
2000StevWarr,2000,Steve Warren,DT,Nebraska,6 ft 1 in,307.0,5.1,30.5,29.0,105.0,7.97,4.56,GNB,DT,DT,3.0,74.0
2000JasoWebs,2000,Jason Webster,CB,Texas A&M,5 ft 9 in,180.0,4.42,35.5,17.0,122.0,6.76,3.98,SFO,DB,DB,2.0,48.0
2000DameWhee,2000,Damen Wheeler,CB,Colorado,5 ft 9 in,179.0,4.51,35.0,11.0,115.0,7.21,4.27,SDG,DB,DB,6.0,203.0
2000BobbWill,2000,Bobbie Williams,OT,Arkansas,6 ft 4 in,332.0,5.26,29.0,28.0,97.0,7.78,4.72,PHI,G,G,2.0,61.0
2000BriaYoun,2000,Brian Young,DE,Texas-El Paso,6 ft 2 in,278.0,4.94,29.5,27.0,106.0,7.2,4.47,STL,DT,DT,5.0,139.0
2001WillAlle,2001,Will Allen,CB,Syracuse,5 ft 10 in,192.0,4.44,39.5,14.0,121.0,6.78,3.9,NYG,DB,DB,1.0,22.0
2001BillBabe,2001,Billy Baber,TE,Virginia,6 ft 4 in,255.0,4.76,33.0,22.0,106.0,7.12,4.19,KAN,TE,TE,5.0,141.0
2001JeffBack,2001,Jeff Backus,OT,Michigan,6 ft 5 in,310.0,5.37,27.0,25.0,99.0,8.27,4.67,DET,T,T,1.0,18.0
2001IdreBash,2001,Idrees Bashir,S,Memphis,6 ft 2 in,206.0,4.56,40.0,22.0,126.0,7.14,4.2,IND,DB,DB,2.0,37.0
2001MontBeis,2001,Monty Beisel,DE,Kansas State,6 ft 4 in,270.0,4.83,34.5,25.0,110.0,7.32,4.28,KAN,LB,LB,4.0,107.0
2001KendBell,2001,Kendrell Bell,ILB,Georgia,6 ft 1 in,234.0,4.64,38.5,24.0,124.0,7.25,4.5,PIT,LB,LB,2.0,39.0
2001HaroBlac,2001,Harold Blackmon,CB,Northwestern,5 ft 11 in,210.0,4.54,37.0,17.0,121.0,7.03,4.28,SEA,DB,DB,7.0,210.0
2001DerrBlay,2001,Derrick Blaylock,RB,Stephen F. Austin,5 ft 10 in,194.0,4.36,35.5,18.0,119.0,7.05,4.09,KAN,RB,RB,5.0,150.0
2001KyleVand,2001,Kyle Vanden Bosch,DE,Nebraska,6 ft 4 in,270.0,4.75,36.5,26.0,119.0,6.82,4.08,ARI,DE,DE,2.0,34.0
2001SeanBrew,2001,Sean Brewer,TE,San Jose State,6 ft 4 in,255.0,4.73,36.0,14.0,117.0,7.37,4.18,CIN,TE,TE,3.0,66.0
2001CorrBuck,2001,Correll Buckhalter,RB,Nebraska,6 ft 0 in,226.0,4.53,40.0,11.0,123.0,7.08,4.06,PHI,RB,RB,4.0,121.0
2001JeraButl,2001,Jerametrius Butler,CB,Kansas State,5 ft 10 in,173.0,4.57,36.0,11.0,121.0,7.22,4.4,STL,DB,DB,5.0,145.0
2001RobeCars,2001,Robert Carswell,S,Clemson,6 ft 0 in,214.0,4.59,34.0,21.0,106.0,7.14,4.18,SDG,DB,DB,7.0,244.0
2001QuinCave,2001,Quinton Caver,ILB,Arkansas,6 ft 4 in,227.0,4.67,37.5,23.0,118.0,7.66,4.25,PHI,LB,LB,2.0,55.0
2001PatrChuk,2001,Patrick Chukwurah,OLB,Wyoming,6 ft 2 in,238.0,4.77,40.0,24.0,119.0,7.34,4.21,MIN,LB,LB,5.0,157.0
2001DereComb,2001,Derek Combs,RB,Ohio State,6 ft 0 in,193.0,4.42,35.0,8.0,120.0,6.96,4.07,OAK,DB,DB,7.0,228.0
2001JameCook,2001,Jameel Cook,FB,Illinois,5 ft 10 in,226.0,4.8,29.5,17.0,108.0,7.55,4.38,TAM,FB,FB,6.0,174.0
2001ChriCoop,2001,Chris Cooper,DE,Nebraska-Omaha,6 ft 5 in,272.0,4.95,35.5,24.0,114.0,7.12,4.21,OAK,DT,DT,6.0,184.0
2001RickCrow,2001,Rick Crowell,OLB,Colorado State,6 ft 3 in,242.0,5.03,31.5,19.0,109.0,7.54,4.35,MIA,LB,LB,6.0,188.0
2001AlgeCrum,2001,Alge Crumpler,TE,North Carolina,6 ft 2 in,266.0,4.76,34.0,22.0,112.0,7.38,4.43,ATL,TE,TE,2.0,35.0
2001LeonDavi,2001,Leonard Davis,OT,Texas,6 ft 6 in,370.0,5.32,28.0,33.0,97.0,8.72,5.18,ARI,T,T,1.0,2.0
2001EnniDavi,2001,Ennis Davis,DT,USC,6 ft 4 in,302.0,5.1,27.5,23.0,99.0,7.98,4.87,NOR,DT,DT,7.0,221.0
2001RickDeMu,2001,Rick DeMulling,OG,Idaho,6 ft 4 in,307.0,5.24,31.5,32.0,108.0,7.62,4.6,IND,G,G,7.0,220.0
2001ShawDrap,2001,Shawn Draper,OG,Alabama,6 ft 3 in,303.0,5.3,32.0,17.0,106.0,8.1,4.77,MIA,T,T,5.0,156.0
2001HeatEvan,2001,Heath Evans,FB,Auburn,6 ft 0 in,246.0,4.56,34.5,30.0,111.0,7.3,4.24,SEA,FB,FB,3.0,82.0
2001DaunFing,2001,Dauntae' Finger,TE,North Carolina,6 ft 4 in,262.0,5.09,33.5,15.0,103.0,7.95,4.59,TAM,TE,TE,7.0,205.0
2001KynaForn,2001,Kynan Forney,OG,Hawaii,6 ft 2 in,312.0,5.28,27.0,23.0,97.0,8.56,4.7,ATL,G,G,7.0,219.0
2001CurtFull,2001,Curtis Fuller,S,TCU,5 ft 10 in,186.0,4.45,36.0,18.0,114.0,7.2,4.21,SEA,DB,DB,4.0,127.0
2001RobeGarz,2001,Roberto Garza,C,Texas A&M-Kingsville,6 ft 2 in,303.0,5.0,32.5,37.0,114.0,7.71,4.53,ATL,G,G,4.0,99.0
2001JasoGlen,2001,Jason Glenn,OLB,Texas A&M,6 ft 1 in,236.0,4.94,36.0,14.0,115.0,7.16,4.31,DET,LB,LB,6.0,173.0
2001MorlGree,2001,Morlon Greenwood,OLB,Syracuse,6 ft 0 in,237.0,4.69,33.5,21.0,112.0,7.62,4.08,MIA,LB,LB,3.0,88.0
2001Ben Hami,2001,Ben Hamilton,C,Minnesota,6 ft 5 in,303.0,5.26,33.5,17.0,106.0,7.62,4.62,DEN,G,G,4.0,113.0
2001ReggHayw,2001,Reggie Hayward,DE,Iowa State,6 ft 5 in,255.0,4.91,41.0,21.0,127.0,7.43,4.43,DEN,DE,DE,3.0,87.0
2001JamiHend,2001,Jamie Henderson,CB,Georgia,6 ft 1 in,202.0,4.48,40.5,10.0,125.0,6.9,4.12,NYJ,DB,DB,4.0,101.0
2001AnthHenr,2001,Anthony Henry,CB,South Florida,6 ft 1 in,198.0,4.6,41.0,15.0,126.0,6.9,4.2,CLE,DB,DB,4.0,97.0
2001RenaHill,2001,Renaldo Hill,CB,Michigan State,5 ft 11 in,178.0,4.68,35.5,10.0,116.0,7.07,4.18,ARI,DB,DB,7.0,202.0
2001RussHoch,2001,Russ Hochstein,OG,Nebraska,6 ft 3 in,300.0,5.4,26.5,16.0,95.0,7.85,4.69,TAM,C,C,5.0,151.0
2001JabaHoll,2001,Jabari Holloway,TE,Notre Dame,6 ft 2 in,253.0,4.91,38.5,20.0,113.0,7.14,4.4,NWE,TE,TE,4.0,119.0
2001MensHoll,2001,Menson Holloway,DE,Texas-El Paso,6 ft 2 in,284.0,4.9,34.5,19.0,111.0,7.54,4.43,SFO,DE,DE,6.0,191.0
2001RashHolm,2001,Rashad Holman,CB,Louisville,5 ft 11 in,186.0,4.58,42.0,6.0,129.0,7.09,3.85,SFO,DB,DB,6.0,179.0
2001JohnHowe,2001,John Howell,S,Colorado State,6 ft 0 in,204.0,4.64,37.0,14.0,121.0,6.87,4.12,TAM,DB,DB,4.0,117.0
2001MichJame,2001,Michael Jameson,S,Texas A&M,5 ft 11 in,186.0,4.5,34.5,9.0,118.0,7.13,4.2,CLE,DB,DB,6.0,165.0
2001KrisJenk,2001,Kris Jenkins,DT,Maryland,6 ft 5 in,318.0,5.19,31.0,33.0,108.0,7.85,4.4,CAR,DT,DT,2.0,44.0
2001JonaJenn,2001,Jonas Jennings,OT,Georgia,6 ft 4 in,334.0,5.31,29.5,31.0,102.0,8.08,4.93,BUF,T,T,3.0,95.0
2001RudiJohn,2001,Rudi Johnson,RB,Auburn,5 ft 10 in,227.0,4.57,37.5,24.0,119.0,7.32,4.22,CIN,RB,RB,4.0,100.0
2001EricKell,2001,Eric Kelly,CB,Kentucky,5 ft 10 in,199.0,4.46,36.0,15.0,120.0,7.24,4.18,MIN,DB,DB,3.0,69.0
2001RossKolo,2001,Ross Kolodziej,DE,Wisconsin,6 ft 3 in,290.0,4.87,34.5,25.0,111.0,7.37,4.36,NYG,DT,DT,7.0,230.0
2001MattLehr,2001,Matt Lehr,OG,Virginia Tech,6 ft 2 in,290.0,5.28,31.5,28.0,111.0,7.59,4.44,DAL,C,C,5.0,137.0
2001VictLeyv,2001,Victor Leyva,OG,Arizona State,6 ft 3 in,313.0,5.33,30.0,37.0,105.0,8.0,4.73,CIN,G,G,5.0,135.0
2001MarlMcCr,2001,Marlon McCree,S,Kentucky,5 ft 11 in,197.0,4.62,38.0,10.0,117.0,7.36,4.1,JAX,DB,DB,7.0,233.0
2001KareMcKe,2001,Kareem McKenzie,OT,Penn State,6 ft 6 in,328.0,5.33,33.0,20.0,104.0,7.87,4.8,NYJ,T,T,3.0,79.0
2001ShadMeie,2001,Shad Meier,TE,Kansas State,6 ft 5 in,256.0,4.85,34.0,20.0,113.0,7.14,4.15,TEN,TE,TE,3.0,90.0
2001DwayMiss,2001,Dwayne Missouri,DE,Northwestern,6 ft 5 in,258.0,5.03,38.0,21.0,116.0,7.5,4.4,BAL,DE,DE,7.0,231.0
2001LeonMyer,2001,Leonard Myers,CB,Miami (FL),5 ft 10 in,190.0,4.65,37.0,13.0,120.0,7.21,4.16,NWE,DB,DB,6.0,200.0
2001MathNkwe,2001,Mathias Nkwenti,OG,Temple,6 ft 3 in,293.0,5.57,35.5,29.0,113.0,7.66,4.18,PIT,T,T,4.0,111.0
2001DennNorm,2001,Dennis Norman,OG,Princeton,6 ft 4 in,305.0,5.16,35.0,25.0,107.0,8.08,4.72,SEA,C,C,7.0,222.0
2001MoraNorr,2001,Moran Norris,FB,Kansas,6 ft 1 in,250.0,4.63,31.0,37.0,114.0,7.56,4.5,NOR,FB,FB,4.0,115.0
2001Dan O'Le,2001,Dan O'Leary,TE,Notre Dame,6 ft 4 in,252.0,5.02,32.0,16.0,113.0,7.4,4.31,BUF,TE,TE,6.0,195.0
2001ChukOkob,2001,Chukky Okobi,C,Purdue,6 ft 1 in,316.0,5.27,32.5,24.0,103.0,7.87,4.61,PIT,C,C,5.0,146.0
2001DomiRaio,2001,Dominic Raiola,C,Nebraska,6 ft 2 in,307.0,5.13,33.0,29.0,108.0,7.55,4.35,DET,C,C,2.0,50.0
2001MikeRobe,2001,Mike Roberg,TE,Idaho,6 ft 4 in,256.0,4.75,34.5,16.0,117.0,7.28,4.4,CAR,TE,TE,7.0,227.0
2001BernRobe,2001,Bernard Robertson,OG,Tulane,6 ft 3 in,308.0,5.24,30.0,19.0,106.0,8.06,4.58,CHI,T,T,5.0,138.0
2001CedrScot,2001,Cedric Scott,DE,Southern Miss,6 ft 6 in,281.0,4.86,35.5,23.0,107.0,7.67,4.37,NYG,DE,DE,4.0,114.0
2001ElliSilv,2001,Elliot Silvers,OT,Washington,6 ft 7 in,348.0,5.43,31.5,19.0,99.0,7.81,4.66,SDG,T,T,5.0,132.0
2001BranSpoo,2001,Brandon Spoon,ILB,North Carolina,6 ft 2 in,245.0,4.75,35.5,33.0,110.0,7.3,4.15,BUF,LB,LB,4.0,110.0
2001MarcStro,2001,Marcus Stroud,DT,Georgia,6 ft 6 in,321.0,5.13,30.0,21.0,110.0,8.07,4.72,JAX,DT,DT,1.0,13.0
2001MarqSull,2001,Marques Sullivan,OT,Illinois,6 ft 5 in,338.0,5.32,30.5,28.0,98.0,8.36,4.8,BUF,G,G,5.0,144.0
2001Joe Tafo,2001,Joe Tafoya,DE,Arizona,6 ft 4 in,269.0,4.91,33.0,28.0,111.0,7.65,4.4,TAM,DE,DE,7.0,234.0
2001AnthThom,2001,Anthony Thomas,RB,Michigan,6 ft 2 in,229.0,4.58,32.5,20.0,115.0,7.48,4.44,CHI,RB,RB,2.0,38.0
2001LaDaToml,2001,LaDainian Tomlinson,RB,TCU,5 ft 10 in,221.0,4.46,40.5,18.0,124.0,6.84,4.21,SDG,RB,RB,1.0,5.0
2001KenyWalk,2001,Kenyatta Walker,OT,Florida,6 ft 5 in,311.0,5.17,31.5,24.0,109.0,7.7,4.6,TAM,T,T,1.0,14.0
2001ChadWard,2001,Chad Ward,OG,Washington,6 ft 4 in,321.0,5.23,32.5,26.0,99.0,7.98,4.9,JAX,G,G,6.0,170.0
2001EricWest,2001,Eric Westmoreland,OLB,Tennessee,6 ft 0 in,236.0,4.63,36.5,21.0,115.0,7.47,4.21,JAX,LB,LB,3.0,73.0
2001BrocWill,2001,Brock Williams,CB,Notre Dame,5 ft 10 in,183.0,4.46,42.5,11.0,130.0,6.7,4.21,NWE,DB,DB,3.0,86.0
2001LouiWill,2001,Louis Williams,OG,LSU,6 ft 4 in,299.0,5.48,28.5,25.0,103.0,7.86,4.67,CAR,C,C,7.0,211.0
2001ShawWort,2001,Shawn Worthen,DT,TCU,6 ft 1 in,310.0,5.18,30.0,23.0,103.0,7.5,4.61,MIN,DT,DT,4.0,130.0
2002BriaAlle,2002,Brian Allen,RB,Stanford,5 ft 9 in,209.0,4.46,33.0,19.0,112.0,6.9,4.08,IND,RB,RB,6.0,204.0
2002JameAlle,2002,James Allen,OLB,Oregon State,6 ft 3 in,240.0,4.62,38.0,24.0,126.0,7.59,4.21,NOR,LB,LB,3.0,82.0
2002MattAnde,2002,Matt Anderle,OT,Minnesota,6 ft 6 in,327.0,5.5,29.0,26.0,104.0,7.99,4.8,SDG,T,T,6.0,178.0
2002AkinAyod,2002,Akin Ayodele,OLB,Purdue,6 ft 2 in,257.0,4.81,35.0,26.0,121.0,7.0,4.12,JAX,LB,LB,3.0,89.0
2002ClenBall,2002,Clenton Ballard,DT,Texas State,6 ft 2 in,313.0,5.18,26.5,24.0,93.0,7.47,4.64,JAX,DT,DT,6.0,180.0
2002JustBann,2002,Justin Bannan,DT,Colorado,6 ft 3 in,300.0,5.0,29.0,24.0,99.0,7.31,4.24,BUF,DT,DT,5.0,139.0
2002JarrBaxt,2002,Jarrod Baxter,FB,New Mexico,6 ft 1 in,245.0,4.7,32.5,23.0,116.0,7.1,4.27,HOU,FB,FB,5.0,136.0
2002ChadBeas,2002,Chad Beasley,DT,Virginia Tech,6 ft 5 in,303.0,5.15,31.5,27.0,104.0,7.75,4.6,MIN,T,T,7.0,218.0
2002KeviBent,2002,Kevin Bentley,OLB,Northwestern,6 ft 0 in,243.0,4.68,39.0,23.0,120.0,6.71,3.83,CLE,LB,LB,4.0,101.0
2002RockBern,2002,Rocky Bernard,DT,Texas A&M,6 ft 3 in,294.0,4.96,33.0,30.0,108.0,7.43,4.41,SEA,DT,DT,5.0,146.0
2002LadeBett,2002,Ladell Betts,RB,Iowa,5 ft 10 in,220.0,4.62,38.0,23.0,116.0,7.06,4.06,WAS,RB,RB,2.0,56.0
2002TerrBier,2002,Terreal Bierria,S,Georgia,6 ft 3 in,216.0,4.61,36.0,18.0,130.0,6.93,4.1,SEA,DB,DB,4.0,120.0
2002RockBoim,2002,Rocky Boiman,OLB,Notre Dame,6 ft 4 in,242.0,4.6,35.0,17.0,122.0,6.86,4.05,TEN,LB,LB,4.0,133.0
2002RaheBroc,2002,Raheem Brock,DE,Temple,6 ft 4 in,257.0,4.93,34.0,25.0,115.0,7.09,4.23,PHI,DE,DE,7.0,238.0
2002ShelBrow,2002,Sheldon Brown,CB,South Carolina,5 ft 10 in,196.0,4.47,36.5,15.0,120.0,7.0,4.24,PHI,DB,DB,2.0,59.0
2002PeteCamp,2002,Pete Campion,OG,North Dakota State,6 ft 4 in,307.0,5.26,25.5,30.0,88.0,7.96,4.81,CAR,G,G,7.0,213.0
2002RockCart,2002,Rock Cartwright,RB,Kansas State,5 ft 8 in,237.0,4.47,35.0,30.0,116.0,7.18,4.25,WAS,FB,FB,7.0,257.0
2002MarcColo,2002,Marc Colombo,OT,Boston Col.,6 ft 8 in,313.0,5.27,29.5,30.0,101.0,7.65,4.6,CHI,T,T,1.0,29.0
2002KeviCurt,2002,Kevin Curtis,S,Texas Tech,6 ft 2 in,212.0,4.53,37.5,24.0,124.0,6.75,3.88,SFO,DB,DB,4.0,127.0
2002DorsDavi,2002,Dorsett Davis,DT,Mississippi State,6 ft 5 in,304.0,5.0,31.0,30.0,109.0,7.83,4.67,DEN,DE,DE,3.0,96.0
2002RyanDenn,2002,Ryan Denney,DE,BYU,6 ft 7 in,276.0,4.86,33.0,36.0,107.0,7.18,4.25,BUF,DE,DE,2.0,61.0
2002NateDwye,2002,Nate Dwyer,DT,Kansas,6 ft 3 in,313.0,5.1,31.0,27.0,103.0,7.57,4.41,ARI,DT,DT,4.0,113.0
2002OmarEasy,2002,Omar Easy,FB,Penn State,6 ft 1 in,244.0,4.53,40.0,21.0,123.0,7.25,4.12,KAN,FB,FB,4.0,107.0
2002DemaFagg,2002,Demarcus Faggins,CB,Kansas State,5 ft 10 in,178.0,4.57,36.5,3.0,121.0,6.64,3.92,HOU,DB,DB,6.0,173.0
2002ToniFono,2002,Toniu Fonoti,OG,Nebraska,6 ft 4 in,349.0,5.49,28.5,32.0,97.0,8.12,4.81,SDG,G,G,2.0,39.0
2002DeShFost,2002,DeShaun Foster,RB,UCLA,6 ft 1 in,222.0,4.57,35.5,20.0,119.0,6.82,4.16,CAR,RB,RB,2.0,34.0
2002MelvFowl,2002,Melvin Fowler,C,Maryland,6 ft 3 in,300.0,5.46,27.0,32.0,99.0,7.51,4.6,CLE,C,C,3.0,76.0
2002EddiFree,2002,Eddie Freeman,DT,Ala-Birmingham,6 ft 5 in,310.0,4.91,34.5,32.0,111.0,7.85,4.81,KAN,DE,DE,2.0,43.0
2002ScotFuji,2002,Scott Fujita,OLB,California,6 ft 5 in,248.0,4.64,42.0,20.0,122.0,7.09,4.21,KAN,LB,LB,5.0,143.0
2002LaVaGlov,2002,LaVar Glover,CB,Cincinnati,5 ft 9 in,177.0,4.59,37.0,11.0,117.0,7.18,4.29,PIT,DB,DB,7.0,212.0
2002CharGran,2002,Charles Grant,DE,Georgia,6 ft 3 in,282.0,4.69,31.0,24.0,118.0,7.69,4.39,NOR,DE,DE,1.0,25.0
2002CarlHall,2002,Carlos Hall,DE,Arkansas,6 ft 4 in,259.0,4.67,40.0,20.0,129.0,6.97,4.19,TEN,DE,DE,7.0,240.0
2002RyanHann,2002,Ryan Hannam,TE,New Mexico,6 ft 2 in,251.0,4.69,30.5,18.0,113.0,7.07,4.21,SEA,TE,TE,5.0,169.0
2002NapoHarr,2002,Napoleon Harris,OLB,Northwestern,6 ft 3 in,253.0,4.55,34.0,27.0,115.0,7.15,4.44,OAK,LB,LB,1.0,23.0
2002VerrHayn,2002,Verron Haynes,FB,Georgia,5 ft 10 in,224.0,4.78,31.5,25.0,117.0,7.27,4.08,PIT,RB,RB,5.0,166.0
2002KeitHein,2002,Keith Heinrich,TE,SMU,6 ft 5 in,255.0,4.77,35.0,21.0,120.0,6.87,4.1,CAR,TE,TE,6.0,174.0
2002EricHeit,2002,Eric Heitmann,OG,Stanford,6 ft 4 in,305.0,5.22,28.0,33.0,103.0,7.56,4.6,SFO,G,G,7.0,239.0
2002JohnHend,2002,John Henderson,DT,Tennessee,6 ft 7 in,308.0,4.87,27.5,24.0,110.0,7.71,4.66,JAX,DT,DT,1.0,9.0
2002LeonHenr,2002,Leonard Henry,RB,East Carolina,6 ft 1 in,206.0,4.57,35.0,26.0,113.0,7.11,4.29,MIA,RB,RB,7.0,241.0
2002CharHill,2002,Charles Hill,DT,Maryland,6 ft 2 in,293.0,5.06,33.5,23.0,113.0,7.37,4.36,HOU,DT,DT,3.0,83.0
2002MattHill,2002,Matt Hill,OT,Boise State,6 ft 6 in,300.0,5.33,28.5,20.0,101.0,7.58,4.54,SEA,T,T,5.0,171.0
2002DennJohn,2002,Dennis Johnson,DE,Kentucky,6 ft 5 in,258.0,4.82,35.5,17.0,119.0,7.21,4.36,ARI,DE,DE,3.0,98.0
2002KyleJohn,2002,Kyle Johnson,FB,Syracuse,6 ft 1 in,242.0,4.74,34.0,22.0,119.0,7.4,4.35,CAR,RB,RB,5.0,145.0
2002DougJoll,2002,Doug Jolley,TE,BYU,6 ft 4 in,251.0,4.6,38.0,18.0,117.0,6.9,4.18,OAK,TE,TE,2.0,55.0
2002TerrJone,2002,Terry Jones,TE,Alabama,6 ft 3 in,265.0,4.79,33.5,20.0,111.0,7.43,4.43,BAL,TE,TE,5.0,155.0
2002BretKeis,2002,Brett Keisel,DE,BYU,6 ft 5 in,279.0,4.89,33.5,26.0,107.0,7.28,4.51,PIT,DE,DE,7.0,242.0
